   168.09345488   1140.31021420     0.8100     0.0057     0.0057
   168.84619794   1140.31837285     0.8100     0.0057     0.0057
   169.71841131   1140.24832334     0.8700     0.0062     0.0062
   170.38552066   1140.22905293     0.8900     0.0063     0.0063
   171.13826378   1140.23721179     0.9200     0.0065     0.0065
   171.97664066   1140.27279994     0.9700     0.0069     0.0069
   172.72938380   1140.28095895     1.0200     0.0072     0.0072
   173.68723106   1140.23833909     1.0900     0.0077     0.0077
   174.61124174   1140.30135675     1.1600     0.0082     0.0082
   175.65472280   1140.28616637     1.2300     0.0087     0.0087
   176.69820390   1140.27097612     1.3000     0.0092     0.0092
   177.74168504   1140.25578601     1.3700     0.0097     0.0097
   178.61389871   1140.18573743     1.4300     0.0101     0.0101
   179.69121658   1140.06491016     1.5100     0.0107     0.0107
   180.52959366   1140.10049917     1.5400     0.0109     0.0109
   181.86381287   1140.06196013     1.6200     0.0115     0.0115
   182.70219000   1140.09754937     1.6400     0.0116     0.0116
   183.66003760   1140.05493065     1.7000     0.0120     0.0120
   184.49841477   1140.09052007     1.7400     0.0123     0.0123
   185.25115821   1140.09868020     1.7700     0.0125     0.0125
   186.20900589   1140.05606178     1.7900     0.0127     0.0127
   187.01354637   1140.19728881     1.8100     0.0128     0.0128
   187.93755734   1140.26030795     1.8400     0.0130     0.0130
   188.69030084   1140.26846840     1.8400     0.0130     0.0130
   189.44304435   1140.27662891     1.8700     0.0132     0.0132
   190.22962466   1140.17915214     1.8600     0.0132     0.0132
   192.71091979   1140.39155995     1.9000     0.0134     0.0134
   193.58313395   1140.32151294     1.8900     0.0134     0.0134
   194.42151131   1140.35710335     1.9100     0.0135     0.0135
   195.37935928   1140.31448598     1.9100     0.0135     0.0135
   196.21773668   1140.35007658     1.9100     0.0135     0.0135
   197.05611409   1140.38566725     1.9100     0.0135     0.0135
   197.98012527   1140.44868751     1.9000     0.0134     0.0134
   198.90413645   1140.51170787     1.9000     0.0134     0.0134
   199.74251391   1140.54729881     1.9000     0.0134     0.0134
   200.63268822   1140.71595668     1.9000     0.0134     0.0134
   201.47106570   1140.75154780     1.8800     0.0133     0.0133
   202.27560627   1140.89277630     1.8700     0.0132     0.0132
   203.25141430   1141.08886399     1.8500     0.0131     0.0131
   204.07183197   1140.88575122     1.8400     0.0130     0.0130
   204.96200629   1141.05440955     1.8300     0.0129     0.0129
   206.55312766   1141.09816316     1.8000     0.0127     0.0127
   207.49301619   1140.81684303     1.8100     0.0128     0.0128
   208.31551656   1141.19677628     1.7200     0.0122     0.0122
   209.05030070   1140.96623441     1.7500     0.0124     0.0124
   209.82100432   1141.21310092     1.6500     0.0117     0.0117
   210.98395720   1141.11970731     1.7500     0.0124     0.0124
   212.35409691   1141.55858148     1.8000     0.0127     0.0127
   213.27602611   1141.03855783     1.7300     0.0122     0.0122
   213.94313637   1141.01929090     1.5700     0.0111     0.0111
   214.35334544   1140.91773504     1.3600     0.0096     0.0096
   214.52461291   1140.97259436     1.4500     0.0103     0.0103
   215.22556027   1140.84769029     1.2700     0.0090     0.0090
   215.89267059   1140.82842351     1.2300     0.0087     0.0087
   216.47414718   1140.78172711     1.2000     0.0085     0.0085
   217.02178669   1140.84066799     1.1500     0.0081     0.0081
   217.94579825   1140.90369047     1.1300     0.0080     0.0080
   218.52727488   1140.85699420     1.1100     0.0078     0.0078
   219.36565274   1140.89258713     1.0700     0.0076     0.0076
   220.75167015   1140.98712126     1.0500     0.0074     0.0074
   222.08589102   1140.94858866     1.0500     0.0074     0.0074
   223.30064104   1140.98826373     1.0500     0.0074     0.0074
   224.34412364   1140.97307944     1.0600     0.0075     0.0075
   225.47324000   1140.98532507     1.0700     0.0076     0.0076
   226.60235640   1140.99757084     1.0700     0.0076     0.0076
   227.73147284   1141.00981677     1.0800     0.0076     0.0076
   228.77495557   1140.99463304     1.1100     0.0078     0.0078
   231.70029927   1140.99986014     1.1500     0.0081     0.0081
   232.69198569   1140.85160987     1.1800     0.0083     0.0083
   233.64983487   1140.80899690     1.1800     0.0083     0.0083
   234.55588765   1140.63331699     1.1800     0.0083     0.0083
   235.34246945   1140.53584447     1.1900     0.0084     0.0084
   236.24852233   1140.36016474     1.2100     0.0086     0.0086
   237.12073793   1140.29012228     1.2100     0.0086     0.0086
   238.11242465   1140.14187265     1.2300     0.0087     0.0087
   239.10411143   1139.99362314     1.2500     0.0088     0.0088
   240.09579826   1139.84537375     1.2700     0.0090     0.0090
   241.08748515   1139.69712447     1.2700     0.0090     0.0090
   242.07917210   1139.54887532     1.2900     0.0091     0.0091
   242.95138797   1139.47883346     1.3000     0.0092     0.0092
   243.82360387   1139.40879170     1.3000     0.0092     0.0092
   244.74761615   1139.47181714     1.3100     0.0093     0.0093
   245.61983211   1139.40177556     1.3200     0.0093     0.0093
   246.45821068   1139.43737121     1.3400     0.0095     0.0095
   247.38222301   1139.50039694     1.3400     0.0095     0.0095
   248.30623535   1139.56342278     1.3500     0.0095     0.0095
   249.23024771   1139.62644872     1.3800     0.0098     0.0098
   250.23989382   1139.71690479     1.3800     0.0098     0.0098
   251.16390620   1139.77993095     1.4000     0.0099     0.0099
   252.12175610   1139.73732009     1.4100     0.0100     0.0100
   253.04576852   1139.80034646     1.4100     0.0100     0.0100
   254.00361847   1139.75773582     1.4300     0.0101     0.0101
   254.92763093   1139.82076239     1.4500     0.0103     0.0103
   255.85164341   1139.88378906     1.4700     0.0104     0.0104
   256.80949345   1139.84117875     1.4700     0.0104     0.0104
   257.73350596   1139.90420563     1.4800     0.0105     0.0105
   258.57188475   1139.93980250     1.4900     0.0105     0.0105
   259.52973487   1139.89719249     1.5100     0.0107     0.0107
   260.45374744   1139.96021968     1.5300     0.0108     0.0108
   261.37776002   1140.02324696     1.5300     0.0108     0.0108
   262.30177261   1140.08627435     1.5500     0.0110     0.0110
   263.17398911   1140.01623461     1.5600     0.0110     0.0110
   264.09800174   1140.07926220     1.5800     0.0112     0.0112
   265.14148577   1140.06408302     1.5800     0.0112     0.0112
   266.06549844   1140.12711083     1.6100     0.0114     0.0114
   267.10898253   1140.11193189     1.6100     0.0114     0.0114
   267.98119919   1140.04189265     1.6400     0.0116     0.0116
   270.70144141   1140.09791005     1.6600     0.0117     0.0117
   271.57365818   1140.02787118     1.6600     0.0117     0.0117
   272.49767100   1140.09089971     1.6500     0.0117     0.0117
   273.45552157   1140.04829130     1.6600     0.0117     0.0117
   274.32773844   1139.97825273     1.6800     0.0119     0.0119
   275.16611758   1140.01385126     1.6700     0.0118     0.0118
   276.03833451   1139.94381287     1.6900     0.0120     0.0120
   276.99618521   1139.90120487     1.6900     0.0120     0.0120
   278.03966968   1139.88602730     1.7000     0.0120     0.0120
   279.08315419   1139.87084987     1.7100     0.0121     0.0121
   280.04100500   1139.82824222     1.7100     0.0121     0.0121
   281.05065175   1139.91870203     1.7100     0.0121     0.0121
   281.88903104   1139.95430124     1.7200     0.0122     0.0122
   282.67561447   1139.85683318     1.7100     0.0121     0.0121
   283.42836006   1139.86500218     1.7100     0.0121     0.0121
   284.38621101   1139.82239503     1.7100     0.0121     0.0121
   285.22459039   1139.85799458     1.7000     0.0120     0.0120
   286.14860351   1139.92102461     1.7200     0.0122     0.0122
   287.02082081   1139.85098736     1.7400     0.0123     0.0123
   288.06430562   1139.83581105     1.7500     0.0124     0.0124
   288.98831881   1139.89884140     1.7600     0.0124     0.0124
   290.11743741   1139.91109578     1.7800     0.0126     0.0126
   291.24655605   1139.92335031     1.8100     0.0128     0.0128
   292.34183677   1140.04124194     1.8400     0.0130     0.0130
   293.21405426   1139.97120534     1.8600     0.0132     0.0132
   294.05243381   1140.00680578     1.8700     0.0132     0.0132
   294.80517965   1140.01497580     1.9000     0.0134     0.0134
   295.64355923   1140.05057640     1.9300     0.0136     0.0136
   296.43014311   1139.95310963     1.9400     0.0137     0.0137
   297.35415646   1140.01614091     1.9800     0.0140     0.0140
   298.10690237   1140.02431123     1.9900     0.0141     0.0141
   299.15038752   1140.00913631     2.0500     0.0145     0.0145
   300.10823898   1139.96653097     2.0700     0.0146     0.0146
   301.15172421   1139.95135629     2.1000     0.0148     0.0148
   302.07573767   1140.01438809     2.1300     0.0151     0.0151
   302.53774440   1140.04590403     2.1400     0.0151     0.0151
   303.87196899   1140.00738451     2.1800     0.0154     0.0154
   304.74418687   1139.93734911     2.2200     0.0157     0.0157
   305.66820041   1140.00038131     2.2500     0.0159     0.0159
   306.54041835   1139.93034611     2.2800     0.0161     0.0161
   310.13288161   1139.91634125     2.4000     0.0170     0.0170
   160.29970877   1094.48493537     0.6700     0.0047     0.0047
   161.05245512   1094.49309328     0.7100     0.0050     0.0050
   161.97646992   1094.55610952     0.7400     0.0052     0.0052
   162.72921629   1094.56426758     0.7600     0.0054     0.0054
   162.98611895   1094.64655500     0.7700     0.0054     0.0054
   163.70502902   1094.76035065     0.7900     0.0056     0.0056
   164.45777542   1094.76850886     0.8100     0.0057     0.0057
   165.29615605   1094.80409631     0.8400     0.0059     0.0059
   166.13453669   1094.83968385     0.8400     0.0059     0.0059
   166.97291735   1094.87527146     0.9000     0.0064     0.0064
   167.81129802   1094.91085916     0.9200     0.0065     0.0065
   168.56404450   1094.91901775     0.9500     0.0067     0.0067
